BHC_NAME,RSSD_ID,REPORTING_MONTH,PORTFOLIO_ID,SEGMENT_ID,Product Type,Age,Geography,Credit Score,Delinquency Status,Security,# Accounts,$ Outstandings,# New Accounts,$ New Accounts,$ Commitments,$ Modifications,$ Gross Contractual Charge-offs,$ Bankruptcy Charge-offs,$ Recoveries,$ Net Charge-offs,Adjustment Factor,WAL
Bank_463,230273,2025-02,IntSB,20204020201,02 - Term Loan,02 - > Three years old,04 - APAC,02 - >620,02 - 30-59 DPD,01 - Secured,5379,168.22,323,23.96,34.09,56.56,2.73,0.64,1.16,2.21,0.0,26
Bank_464,888394,2025-02,IntSB,20204020202,02 - Term Loan,02 - > Three years old,04 - APAC,02 - >620,02 - 30-59 DPD,02 - Unsecured,8752,258.78,241,10.59,59.12,42.46,2.05,0.17,1.42,0.8,0.0,43
Bank_465,323413,2025-02,IntSB,20204020301,02 - Term Loan,02 - > Three years old,04 - APAC,02 - >620,03 - 60-89 DPD,01 - Secured,6860,86.31,117,17.76,39.46,61.86,1.87,1.43,1.44,1.86,0.0,22
Bank_466,319833,2025-02,IntSB,20204020302,02 - Term Loan,02 - > Three years old,04 - APAC,02 - >620,03 - 60-89 DPD,02 - Unsecured,1928,424.22,344,22.83,192.44,33.01,4.3,0.12,0.13,4.29,0.0,59
Bank_467,354276,2025-02,IntSB,20204020401,02 - Term Loan,02 - > Three years old,04 - APAC,02 - >620,04 - 90-119 DPD,01 - Secured,1662,170.72,166,41.81,32.8,60.97,2.7,1.15,0.61,3.24,0.0,24
Bank_468,877146,2025-02,IntSB,20204020402,02 - Term Loan,02 - > Three years old,04 - APAC,02 - >620,04 - 90-119 DPD,02 - Unsecured,4361,270.39,395,21.38,171.81,45.51,3.25,0.43,0.96,2.72,0.0,53
Bank_469,234428,2025-02,IntSB,20204020501,02 - Term Loan,02 - > Three years old,04 - APAC,02 - >620,05 - 120+ DPD,01 - Secured,8364,293.02,96,33.18,155.98,42.98,1.59,0.81,1.38,1.02,-0.24,21
Bank_470,294683,2025-02,IntSB,20204020502,02 - Term Loan,02 - > Three years old,04 - APAC,02 - >620,05 - 120+ DPD,02 - Unsecured,8321,169.51,485,21.51,93.52,36.36,2.11,1.21,0.74,2.58,0.0,49
Bank_471,499857,2025-02,IntSB,20204030101,02 - Term Loan,02 - > Three years old,04 - APAC,,01 - Current & 1-29 DPD,01 - Secured,8455,216.2,296,21.27,65.84,99.54,2.62,1.72,1.14,3.2,0.0,18
Bank_472,762316,2025-02,IntSB,20204030102,02 - Term Loan,02 - > Three years old,04 - APAC,,01 - Current & 1-29 DPD,02 - Unsecured,6637,350.54,360,49.17,61.93,48.2,4.93,0.46,1.0,4.39,0.0,46
Bank_473,168620,2025-02,IntSB,20204030201,02 - Term Loan,02 - > Three years old,04 - APAC,,02 - 30-59 DPD,01 - Secured,1172,200.05,490,35.16,33.73,90.76,4.89,0.93,0.55,5.27,0.0,18
Bank_474,597079,2025-02,IntSB,20204030202,02 - Term Loan,02 - > Three years old,04 - APAC,,02 - 30-59 DPD,02 - Unsecured,5617,79.72,98,27.57,17.08,72.41,1.62,0.94,1.37,1.19,0.0,15
Bank_475,992315,2025-02,IntSB,20204030301,02 - Term Loan,02 - > Three years old,04 - APAC,,03 - 60-89 DPD,01 - Secured,2014,91.76,234,41.63,78.28,16.64,1.35,0.55,1.4,0.5,-0.0,58
Bank_476,291395,2025-02,IntSB,20204030302,02 - Term Loan,02 - > Three years old,04 - APAC,,03 - 60-89 DPD,02 - Unsecured,6026,359.56,132,42.43,73.02,38.74,3.01,0.63,0.48,3.16,0.8,56
Bank_477,265411,2025-02,IntSB,20204030401,02 - Term Loan,02 - > Three years old,04 - APAC,,04 - 90-119 DPD,01 - Secured,8687,257.95,193,13.63,194.56,82.88,4.83,0.75,0.7,4.88,0.0,71
Bank_478,661067,2025-02,IntSB,20204030402,02 - Term Loan,02 - > Three years old,04 - APAC,,04 - 90-119 DPD,02 - Unsecured,3756,54.75,52,43.14,89.19,60.65,3.48,0.64,0.57,3.55,-0.0,56
Bank_479,849251,2025-02,IntSB,20204030501,02 - Term Loan,02 - > Three years old,04 - APAC,,05 - 120+ DPD,01 - Secured,2770,220.67,492,39.9,102.86,58.22,2.07,1.14,0.78,2.43,0.0,42
Bank_480,616169,2025-02,IntSB,20204030502,02 - Term Loan,02 - > Three years old,04 - APAC,,05 - 120+ DPD,02 - Unsecured,1315,189.02,335,18.29,29.92,54.52,2.96,1.11,0.28,3.79,0.0,51
Bank_481,742005,2025-02,IntSB,30101010101,03 - Other,01 - <= Three years old,01 - Canada,01 - <=620,01 - Current & 1-29 DPD,01 - Secured,8364,237.16,120,42.98,174.67,88.09,4.62,1.35,1.14,4.83,-0.0,37
Bank_482,557154,2025-02,IntSB,30101010102,03 - Other,01 - <= Three years old,01 - Canada,01 - <=620,01 - Current & 1-29 DPD,02 - Unsecured,5369,442.99,238,43.21,121.89,49.87,2.63,1.26,1.48,2.41,0.0,16
Bank_483,926662,2025-02,IntSB,30101010201,03 - Other,01 - <= Three years old,01 - Canada,01 - <=620,02 - 30-59 DPD,01 - Secured,3570,274.48,440,25.05,50.23,24.79,4.27,0.98,1.15,4.1,0.34,34
Bank_484,336117,2025-02,IntSB,30101010202,03 - Other,01 - <= Three years old,01 - Canada,01 - <=620,02 - 30-59 DPD,02 - Unsecured,9251,139.52,218,13.98,181.73,58.31,2.93,0.67,0.64,2.96,0.0,70
Bank_485,132260,2025-02,IntSB,30101010301,03 - Other,01 - <= Three years old,01 - Canada,01 - <=620,03 - 60-89 DPD,01 - Secured,5574,437.84,304,14.44,33.64,75.38,0.87,1.19,0.76,1.3,0.0,47
Bank_486,613844,2025-02,IntSB,30101010302,03 - Other,01 - <= Three years old,01 - Canada,01 - <=620,03 - 60-89 DPD,02 - Unsecured,7351,239.49,66,46.28,95.42,55.48,4.96,0.21,1.26,3.91,0.0,39
Bank_487,775635,2025-02,IntSB,30101010401,03 - Other,01 - <= Three years old,01 - Canada,01 - <=620,04 - 90-119 DPD,01 - Secured,4864,106.55,434,10.61,196.28,68.37,0.52,1.15,1.19,0.48,0.0,30
Bank_488,128733,2025-02,IntSB,30101010402,03 - Other,01 - <= Three years old,01 - Canada,01 - <=620,04 - 90-119 DPD,02 - Unsecured,8540,117.95,167,13.08,195.29,32.91,1.4,1.95,0.45,2.9,0.0,67
Bank_489,651896,2025-02,IntSB,30101010501,03 - Other,01 - <= Three years old,01 - Canada,01 - <=620,05 - 120+ DPD,01 - Secured,7647,470.69,294,7.12,114.55,23.71,3.25,0.68,0.46,3.47,0.0,63
Bank_490,127785,2025-02,IntSB,30101010502,03 - Other,01 - <= Three years old,01 - Canada,01 - <=620,05 - 120+ DPD,02 - Unsecured,5106,266.27,131,45.83,30.61,10.78,3.86,1.64,1.02,4.48,-0.84,17
Bank_491,487517,2025-02,IntSB,30101020101,03 - Other,01 - <= Three years old,01 - Canada,02 - >620,01 - Current & 1-29 DPD,01 - Secured,2216,293.12,266,5.26,107.28,87.85,2.94,1.04,0.63,3.35,0.0,22
Bank_492,828835,2025-02,IntSB,30101020102,03 - Other,01 - <= Three years old,01 - Canada,02 - >620,01 - Current & 1-29 DPD,02 - Unsecured,7249,494.26,205,42.34,71.65,42.26,4.9,1.86,0.4,6.36,0.0,55
Bank_493,460000,2025-02,IntSB,30101020201,03 - Other,01 - <= Three years old,01 - Canada,02 - >620,02 - 30-59 DPD,01 - Secured,9739,250.52,234,45.03,32.33,36.29,3.08,0.17,0.49,2.76,0.0,13
Bank_494,273565,2025-02,IntSB,30101020202,03 - Other,01 - <= Three years old,01 - Canada,02 - >620,02 - 30-59 DPD,02 - Unsecured,8041,226.43,72,17.52,177.28,76.89,2.18,0.16,0.82,1.52,-0.0,51
Bank_495,427373,2025-02,IntSB,30101020301,03 - Other,01 - <= Three years old,01 - Canada,02 - >620,03 - 60-89 DPD,01 - Secured,9455,206.7,380,9.35,90.7,58.63,1.37,0.21,1.35,0.23,0.0,46
Bank_496,423696,2025-02,IntSB,30101020302,03 - Other,01 - <= Three years old,01 - Canada,02 - >620,03 - 60-89 DPD,02 - Unsecured,5509,223.14,270,42.27,49.64,53.02,2.05,0.3,0.45,1.9,0.0,71
Bank_497,824863,2025-02,IntSB,30101020401,03 - Other,01 - <= Three years old,01 - Canada,02 - >620,04 - 90-119 DPD,01 - Secured,8780,116.98,84,16.35,58.28,25.82,4.34,1.78,1.11,5.01,-0.15,13
Bank_498,767489,2025-02,IntSB,30101020402,03 - Other,01 - <= Three years old,01 - Canada,02 - >620,04 - 90-119 DPD,02 - Unsecured,6293,473.63,355,13.36,109.58,9.06,4.7,1.85,1.31,5.24,0.0,60
Bank_499,220528,2025-02,IntSB,30101020501,03 - Other,01 - <= Three years old,01 - Canada,02 - >620,05 - 120+ DPD,01 - Secured,3238,255.82,236,40.85,198.46,11.14,3.8,0.32,1.37,2.75,0.0,18
Bank_500,103866,2025-02,IntSB,30101020502,03 - Other,01 - <= Three years old,01 - Canada,02 - >620,05 - 120+ DPD,02 - Unsecured,4682,51.29,494,37.56,90.34,82.73,3.61,1.6,0.22,4.99,0.0,37
Bank_501,201091,2025-02,IntSB,30101030101,03 - Other,01 - <= Three years old,01 - Canada,,01 - Current & 1-29 DPD,01 - Secured,3576,144.78,54,16.49,154.88,95.23,1.24,0.28,0.16,1.36,0.0,61
Bank_502,193361,2025-02,IntSB,30101030102,03 - Other,01 - <= Three years old,01 - Canada,,01 - Current & 1-29 DPD,02 - Unsecured,7179,133.22,164,22.93,100.65,53.47,1.42,1.56,1.41,1.57,0.0,22
Bank_503,326907,2025-02,IntSB,30101030201,03 - Other,01 - <= Three years old,01 - Canada,,02 - 30-59 DPD,01 - Secured,2915,398.46,391,41.45,65.59,92.54,2.64,1.92,0.66,3.9,-0.0,31
Bank_504,767306,2025-02,IntSB,30101030202,03 - Other,01 - <= Three years old,01 - Canada,,02 - 30-59 DPD,02 - Unsecured,7496,124.21,262,7.78,87.29,26.97,1.92,1.88,0.41,3.39,-0.76,20
Bank_505,945071,2025-02,IntSB,30101030301,03 - Other,01 - <= Three years old,01 - Canada,,03 - 60-89 DPD,01 - Secured,6863,247.57,382,16.45,108.72,66.7,3.19,0.4,1.16,2.43,0.0,34
Bank_506,734969,2025-02,IntSB,30101030302,03 - Other,01 - <= Three years old,01 - Canada,,03 - 60-89 DPD,02 - Unsecured,2310,412.53,261,31.5,94.53,84.9,4.12,1.75,0.13,5.74,0.0,62
Bank_507,960784,2025-02,IntSB,30101030401,03 - Other,01 - <= Three years old,01 - Canada,,04 - 90-119 DPD,01 - Secured,1930,259.35,273,12.85,76.94,42.54,2.62,0.38,0.22,2.78,0.0,71
Bank_508,555038,2025-02,IntSB,30101030402,03 - Other,01 - <= Three years old,01 - Canada,,04 - 90-119 DPD,02 - Unsecured,3886,294.1,394,31.41,87.09,38.44,2.02,0.74,1.35,1.41,0.0,52
Bank_509,380097,2025-02,IntSB,30101030501,03 - Other,01 - <= Three years old,01 - Canada,,05 - 120+ DPD,01 - Secured,5817,267.88,132,6.77,43.39,71.78,3.6,1.82,0.6,4.82,0.0,35
Bank_510,192852,2025-02,IntSB,30101030502,03 - Other,01 - <= Three years old,01 - Canada,,05 - 120+ DPD,02 - Unsecured,4738,252.25,405,5.41,71.88,14.14,2.48,1.84,0.9,3.42,-0.0,60
Bank_511,521298,2025-02,IntSB,30102010101,03 - Other,01 - <= Three years old,02 - EMEA,01 - <=620,01 - Current & 1-29 DPD,01 - Secured,8807,293.32,341,31.5,93.65,81.33,4.41,1.99,0.21,6.19,0.73,31
Bank_512,351055,2025-02,IntSB,30102010102,03 - Other,01 - <= Three years old,02 - EMEA,01 - <=620,01 - Current & 1-29 DPD,02 - Unsecured,3171,458.22,491,16.75,192.45,88.98,1.61,1.59,0.86,2.34,-0.0,25
Bank_513,897305,2025-02,IntSB,30102010201,03 - Other,01 - <= Three years old,02 - EMEA,01 - <=620,02 - 30-59 DPD,01 - Secured,6968,247.44,328,13.77,115.16,41.18,2.24,0.66,0.72,2.18,-0.0,70
Bank_514,201423,2025-02,IntSB,30102010202,03 - Other,01 - <= Three years old,02 - EMEA,01 - <=620,02 - 30-59 DPD,02 - Unsecured,2101,448.7,365,47.01,103.61,79.78,3.11,0.86,0.68,3.29,0.0,38
Bank_515,640840,2025-02,IntSB,30102010301,03 - Other,01 - <= Three years old,02 - EMEA,01 - <=620,03 - 60-89 DPD,01 - Secured,1767,276.79,372,39.12,62.17,78.56,2.21,0.23,1.33,1.11,0.0,47
Bank_516,332936,2025-02,IntSB,30102010302,03 - Other,01 - <= Three years old,02 - EMEA,01 - <=620,03 - 60-89 DPD,02 - Unsecured,8831,311.51,143,33.27,67.37,21.97,2.93,1.52,0.86,3.59,-0.0,60
Bank_517,174136,2025-02,IntSB,30102010401,03 - Other,01 - <= Three years old,02 - EMEA,01 - <=620,04 - 90-119 DPD,01 - Secured,1948,373.69,130,28.69,17.82,86.04,0.92,1.27,1.23,0.96,0.0,19
Bank_518,136026,2025-02,IntSB,30102010402,03 - Other,01 - <= Three years old,02 - EMEA,01 - <=620,04 - 90-119 DPD,02 - Unsecured,6762,286.5,381,35.83,116.57,43.06,0.89,0.65,0.18,1.36,0.19,39
Bank_519,484578,2025-02,IntSB,30102010501,03 - Other,01 - <= Three years old,02 - EMEA,01 - <=620,05 - 120+ DPD,01 - Secured,5554,493.78,118,45.56,87.43,59.49,2.69,0.39,0.66,2.42,0.0,53
Bank_520,314298,2025-02,IntSB,30102010502,03 - Other,01 - <= Three years old,02 - EMEA,01 - <=620,05 - 120+ DPD,02 - Unsecured,2772,474.76,487,35.0,120.92,73.21,3.14,0.13,0.72,2.55,0.0,25
Bank_521,570677,2025-02,IntSB,30102020101,03 - Other,01 - <= Three years old,02 - EMEA,02 - >620,01 - Current & 1-29 DPD,01 - Secured,3277,277.01,317,49.8,103.38,10.14,4.51,0.6,1.16,3.95,0.0,66
Bank_522,987866,2025-02,IntSB,30102020102,03 - Other,01 - <= Three years old,02 - EMEA,02 - >620,01 - Current & 1-29 DPD,02 - Unsecured,2540,126.95,163,13.89,145.96,35.44,1.57,0.97,0.82,1.72,-0.0,51
Bank_523,387512,2025-02,IntSB,30102020201,03 - Other,01 - <= Three years old,02 - EMEA,02 - >620,02 - 30-59 DPD,01 - Secured,2327,327.65,57,41.0,74.39,67.39,4.29,0.7,0.85,4.14,-0.0,68
Bank_524,116726,2025-02,IntSB,30102020202,03 - Other,01 - <= Three years old,02 - EMEA,02 - >620,02 - 30-59 DPD,02 - Unsecured,9512,81.67,95,10.5,33.19,53.66,4.12,1.44,0.11,5.45,0.0,21
Bank_525,402603,2025-02,IntSB,30102020301,03 - Other,01 - <= Three years old,02 - EMEA,02 - >620,03 - 60-89 DPD,01 - Secured,6966,338.56,372,31.87,70.58,29.65,3.61,1.75,1.16,4.2,0.37,53
Bank_526,638986,2025-02,IntSB,30102020302,03 - Other,01 - <= Three years old,02 - EMEA,02 - >620,03 - 60-89 DPD,02 - Unsecured,3868,443.87,201,46.24,62.01,48.05,4.18,1.3,0.16,5.32,0.0,29
Bank_527,499619,2025-02,IntSB,30102020401,03 - Other,01 - <= Three years old,02 - EMEA,02 - >620,04 - 90-119 DPD,01 - Secured,2813,263.4,292,27.97,130.55,99.06,0.53,0.51,0.82,0.22,-0.0,32
Bank_528,320665,2025-02,IntSB,30102020402,03 - Other,01 - <= Three years old,02 - EMEA,02 - >620,04 - 90-119 DPD,02 - Unsecured,8544,496.43,185,46.67,140.5,33.76,3.99,1.68,0.73,4.94,0.0,38
Bank_529,744158,2025-02,IntSB,30102020501,03 - Other,01 - <= Three years old,02 - EMEA,02 - >620,05 - 120+ DPD,01 - Secured,1915,104.82,226,14.02,113.28,25.14,2.82,1.15,0.41,3.56,0.0,14
Bank_530,818406,2025-02,IntSB,30102020502,03 - Other,01 - <= Three years old,02 - EMEA,02 - >620,05 - 120+ DPD,02 - Unsecured,1378,289.41,453,23.71,50.47,8.9,2.93,0.72,0.92,2.73,-0.0,32
Bank_531,659493,2025-02,IntSB,30102030101,03 - Other,01 - <= Three years old,02 - EMEA,,01 - Current & 1-29 DPD,01 - Secured,7882,330.66,413,14.33,185.57,40.06,1.2,1.51,1.1,1.61,0.0,40
Bank_532,428065,2025-02,IntSB,30102030102,03 - Other,01 - <= Three years old,02 - EMEA,,01 - Current & 1-29 DPD,02 - Unsecured,7815,346.76,135,12.55,19.35,75.08,4.88,0.35,0.62,4.61,0.29,26
Bank_533,708693,2025-02,IntSB,30102030201,03 - Other,01 - <= Three years old,02 - EMEA,,02 - 30-59 DPD,01 - Secured,3526,410.42,142,35.63,35.21,75.03,2.12,0.48,0.93,1.67,0.0,24
Bank_534,315382,2025-02,IntSB,30102030202,03 - Other,01 - <= Three years old,02 - EMEA,,02 - 30-59 DPD,02 - Unsecured,5402,151.51,409,14.82,165.71,12.21,4.17,1.4,0.24,5.33,0.0,26
Bank_535,348357,2025-02,IntSB,30102030301,03 - Other,01 - <= Three years old,02 - EMEA,,03 - 60-89 DPD,01 - Secured,2121,453.21,461,17.25,114.61,31.63,2.92,0.85,0.18,3.59,0.0,27
Bank_536,288008,2025-02,IntSB,30102030302,03 - Other,01 - <= Three years old,02 - EMEA,,03 - 60-89 DPD,02 - Unsecured,9078,467.33,402,8.41,172.73,31.53,2.68,1.01,0.95,2.74,0.0,69
Bank_537,200257,2025-02,IntSB,30102030401,03 - Other,01 - <= Three years old,02 - EMEA,,04 - 90-119 DPD,01 - Secured,2024,397.28,464,34.62,18.4,18.65,1.33,0.36,1.0,0.69,0.0,61
Bank_538,527108,2025-02,IntSB,30102030402,03 - Other,01 - <= Three years old,02 - EMEA,,04 - 90-119 DPD,02 - Unsecured,9215,172.3,368,35.37,87.1,13.67,4.18,1.46,0.26,5.38,0.0,48
Bank_539,766584,2025-02,IntSB,30102030501,03 - Other,01 - <= Three years old,02 - EMEA,,05 - 120+ DPD,01 - Secured,9776,375.41,350,13.42,162.53,7.79,1.04,0.16,0.13,1.07,-0.92,56
Bank_540,515317,2025-02,IntSB,30102030502,03 - Other,01 - <= Three years old,02 - EMEA,,05 - 120+ DPD,02 - Unsecured,1228,471.98,131,9.69,61.19,29.23,1.03,1.23,0.17,2.09,0.0,30
Bank_541,350781,2025-02,IntSB,30103010101,03 - Other,01 - <= Three years old,03 - LATAM,01 - <=620,01 - Current & 1-29 DPD,01 - Secured,8017,300.09,143,9.46,28.7,8.41,2.66,0.21,1.19,1.68,-0.0,67
Bank_542,554521,2025-02,IntSB,30103010102,03 - Other,01 - <= Three years old,03 - LATAM,01 - <=620,01 - Current & 1-29 DPD,02 - Unsecured,6570,443.53,142,45.15,66.92,54.88,2.45,0.77,0.51,2.71,0.0,72
Bank_543,851498,2025-02,IntSB,30103010201,03 - Other,01 - <= Three years old,03 - LATAM,01 - <=620,02 - 30-59 DPD,01 - Secured,7491,51.64,248,35.03,159.38,36.41,3.3,0.39,0.94,2.75,0.0,24
Bank_544,935095,2025-02,IntSB,30103010202,03 - Other,01 - <= Three years old,03 - LATAM,01 - <=620,02 - 30-59 DPD,02 - Unsecured,3629,465.82,479,17.01,136.99,47.38,3.13,0.16,0.18,3.11,0.0,26
Bank_545,338674,2025-02,IntSB,30103010301,03 - Other,01 - <= Three years old,03 - LATAM,01 - <=620,03 - 60-89 DPD,01 - Secured,8099,53.38,285,5.95,65.0,15.67,0.96,0.65,0.47,1.14,0.0,32
Bank_546,981167,2025-02,IntSB,30103010302,03 - Other,01 - <= Three years old,03 - LATAM,01 - <=620,03 - 60-89 DPD,02 - Unsecured,2097,303.8,256,33.68,55.25,36.36,1.67,1.11,0.32,2.46,-0.33,48
Bank_547,905664,2025-02,IntSB,30103010401,03 - Other,01 - <= Three years old,03 - LATAM,01 - <=620,04 - 90-119 DPD,01 - Secured,3822,293.27,446,16.39,191.51,66.5,0.71,0.29,1.12,-0.12,0.0,30
Bank_548,952562,2025-02,IntSB,30103010402,03 - Other,01 - <= Three years old,03 - LATAM,01 - <=620,04 - 90-119 DPD,02 - Unsecured,9840,478.22,327,6.45,153.7,99.28,4.82,0.14,1.08,3.88,0.0,28
Bank_549,941261,2025-02,IntSB,30103010501,03 - Other,01 - <= Three years old,03 - LATAM,01 - <=620,05 - 120+ DPD,01 - Secured,5843,135.55,75,45.71,187.81,18.5,3.84,0.52,0.15,4.21,0.0,60
Bank_550,823259,2025-02,IntSB,30103010502,03 - Other,01 - <= Three years old,03 - LATAM,01 - <=620,05 - 120+ DPD,02 - Unsecured,3840,329.92,457,34.32,193.35,30.34,1.03,0.41,1.1,0.34,0.0,19
Bank_551,155574,2025-02,IntSB,30103020101,03 - Other,01 - <= Three years old,03 - LATAM,02 - >620,01 - Current & 1-29 DPD,01 - Secured,3389,355.58,242,45.36,14.51,71.78,3.28,0.71,0.72,3.27,0.0,69
Bank_552,474940,2025-02,IntSB,30103020102,03 - Other,01 - <= Three years old,03 - LATAM,02 - >620,01 - Current & 1-29 DPD,02 - Unsecured,5868,172.25,120,8.7,73.11,60.69,0.97,0.73,0.28,1.42,0.0,61
Bank_553,579900,2025-02,IntSB,30103020201,03 - Other,01 - <= Three years old,03 - LATAM,02 - >620,02 - 30-59 DPD,01 - Secured,1720,121.67,146,27.51,144.39,60.33,2.11,0.99,1.09,2.01,-0.61,65
Bank_554,369535,2025-02,IntSB,30103020202,03 - Other,01 - <= Three years old,03 - LATAM,02 - >620,02 - 30-59 DPD,02 - Unsecured,1310,331.67,174,6.59,79.84,71.39,4.5,1.65,0.62,5.53,0.0,25
Bank_555,725951,2025-02,IntSB,30103020301,03 - Other,01 - <= Three years old,03 - LATAM,02 - >620,03 - 60-89 DPD,01 - Secured,2561,384.05,360,30.49,170.74,82.03,3.21,0.94,1.21,2.94,-0.0,17
Bank_556,852046,2025-02,IntSB,30103020302,03 - Other,01 - <= Three years old,03 - LATAM,02 - >620,03 - 60-89 DPD,02 - Unsecured,8867,112.45,113,12.57,68.15,48.79,4.65,0.84,1.41,4.08,0.0,54
Bank_557,163080,2025-02,IntSB,30103020401,03 - Other,01 - <= Three years old,03 - LATAM,02 - >620,04 - 90-119 DPD,01 - Secured,1040,86.55,494,21.46,25.21,32.69,2.21,1.05,0.99,2.27,0.0,64
Bank_558,327226,2025-02,IntSB,30103020402,03 - Other,01 - <= Three years old,03 - LATAM,02 - >620,04 - 90-119 DPD,02 - Unsecured,8017,210.19,78,39.01,179.54,59.79,0.75,0.56,0.16,1.15,-0.0,41
Bank_559,336652,2025-02,IntSB,30103020501,03 - Other,01 - <= Three years old,03 - LATAM,02 - >620,05 - 120+ DPD,01 - Secured,6977,174.4,423,46.76,109.2,50.61,2.31,1.04,1.02,2.33,0.0,59
Bank_560,500761,2025-02,IntSB,30103020502,03 - Other,01 - <= Three years old,03 - LATAM,02 - >620,05 - 120+ DPD,02 - Unsecured,8912,330.06,145,8.76,82.66,75.59,4.97,0.84,0.59,5.22,-0.66,31
Bank_561,931141,2025-02,IntSB,30103030101,03 - Other,01 - <= Three years old,03 - LATAM,,01 - Current & 1-29 DPD,01 - Secured,7995,60.63,343,24.86,114.86,33.62,3.25,1.4,0.39,4.26,-0.0,32
Bank_562,570716,2025-02,IntSB,30103030102,03 - Other,01 - <= Three years old,03 - LATAM,,01 - Current & 1-29 DPD,02 - Unsecured,4742,324.35,84,18.2,117.45,53.41,2.94,1.8,0.61,4.13,0.0,61
Bank_563,987420,2025-02,IntSB,30103030201,03 - Other,01 - <= Three years old,03 - LATAM,,02 - 30-59 DPD,01 - Secured,8134,426.02,219,29.18,60.89,63.27,2.84,1.38,0.95,3.27,0.0,35
Bank_564,569307,2025-02,IntSB,30103030202,03 - Other,01 - <= Three years old,03 - LATAM,,02 - 30-59 DPD,02 - Unsecured,6032,351.81,76,12.15,178.87,45.5,1.92,0.62,0.71,1.83,0.0,17
Bank_565,722868,2025-02,IntSB,30103030301,03 - Other,01 - <= Three years old,03 - LATAM,,03 - 60-89 DPD,01 - Secured,6461,257.16,307,42.63,16.79,94.52,2.09,1.43,1.44,2.08,0.0,61
Bank_566,475094,2025-02,IntSB,30103030302,03 - Other,01 - <= Three years old,03 - LATAM,,03 - 60-89 DPD,02 - Unsecured,5992,389.37,245,32.01,64.36,76.23,3.11,0.67,1.46,2.32,0.0,37
Bank_567,142708,2025-02,IntSB,30103030401,03 - Other,01 - <= Three years old,03 - LATAM,,04 - 90-119 DPD,01 - Secured,6727,355.48,299,32.48,116.61,67.24,1.68,1.68,1.06,2.3,-0.28,67
Bank_568,170656,2025-02,IntSB,30103030402,03 - Other,01 - <= Three years old,03 - LATAM,,04 - 90-119 DPD,02 - Unsecured,1278,324.9,152,6.26,194.94,35.18,4.04,1.6,0.4,5.24,0.0,43
Bank_569,366421,2025-02,IntSB,30103030501,03 - Other,01 - <= Three years old,03 - LATAM,,05 - 120+ DPD,01 - Secured,8954,192.2,497,39.32,93.38,26.05,2.89,1.42,1.13,3.18,-0.0,57
Bank_570,520743,2025-02,IntSB,30103030502,03 - Other,01 - <= Three years old,03 - LATAM,,05 - 120+ DPD,02 - Unsecured,3386,115.85,355,43.47,36.75,72.21,2.55,0.18,0.73,2.0,0.0,62
Bank_571,757638,2025-02,IntSB,30104010101,03 - Other,01 - <= Three years old,04 - APAC,01 - <=620,01 - Current & 1-29 DPD,01 - Secured,2923,403.8,371,43.76,165.47,26.31,4.09,0.58,1.42,3.25,0.0,13
Bank_572,817938,2025-02,IntSB,30104010102,03 - Other,01 - <= Three years old,04 - APAC,01 - <=620,01 - Current & 1-29 DPD,02 - Unsecured,1020,111.91,105,28.57,198.42,58.8,3.18,0.74,0.88,3.04,0.0,40
Bank_573,385196,2025-02,IntSB,30104010201,03 - Other,01 - <= Three years old,04 - APAC,01 - <=620,02 - 30-59 DPD,01 - Secured,4201,388.71,219,18.44,146.94,29.46,1.89,1.7,1.18,2.41,0.0,54
Bank_574,964228,2025-02,IntSB,30104010202,03 - Other,01 - <= Three years old,04 - APAC,01 - <=620,02 - 30-59 DPD,02 - Unsecured,1014,201.9,267,43.78,176.43,34.96,3.08,1.25,0.6,3.73,0.08,71
Bank_575,618776,2025-02,IntSB,30104010301,03 - Other,01 - <= Three years old,04 - APAC,01 - <=620,03 - 60-89 DPD,01 - Secured,3659,125.67,382,38.81,94.33,20.58,4.98,0.68,0.64,5.02,-0.0,63
Bank_576,228394,2025-02,IntSB,30104010302,03 - Other,01 - <= Three years old,04 - APAC,01 - <=620,03 - 60-89 DPD,02 - Unsecured,2865,442.65,353,45.9,41.22,6.39,1.88,1.32,0.28,2.92,0.0,60
Bank_577,838543,2025-02,IntSB,30104010401,03 - Other,01 - <= Three years old,04 - APAC,01 - <=620,04 - 90-119 DPD,01 - Secured,9044,477.47,102,6.34,35.63,6.23,0.54,1.43,1.03,0.94,0.0,36
Bank_578,100038,2025-02,IntSB,30104010402,03 - Other,01 - <= Three years old,04 - APAC,01 - <=620,04 - 90-119 DPD,02 - Unsecured,2364,445.37,55,6.91,151.27,32.83,1.94,1.75,0.91,2.78,0.0,17
Bank_579,290692,2025-02,IntSB,30104010501,03 - Other,01 - <= Three years old,04 - APAC,01 - <=620,05 - 120+ DPD,01 - Secured,6630,327.54,454,9.31,30.12,11.59,4.37,1.91,1.18,5.1,-0.0,13
Bank_580,929335,2025-02,IntSB,30104010502,03 - Other,01 - <= Three years old,04 - APAC,01 - <=620,05 - 120+ DPD,02 - Unsecured,5603,462.26,311,17.14,38.02,6.0,2.44,1.47,1.22,2.69,-0.0,64
Bank_581,360062,2025-02,IntSB,30104020101,03 - Other,01 - <= Three years old,04 - APAC,02 - >620,01 - Current & 1-29 DPD,01 - Secured,7475,112.27,496,39.12,75.84,9.82,2.68,1.23,1.45,2.46,0.68,26
