BHC_NAME,RSSD_ID,REPORTING_MONTH,PORTFOLIO_ID,SEGMENT_ID,Product Type,Age,Credit Score,Delinquency Status,Education Level,# Accounts,$ Outstandings,# Accounts in Repayment,$ Outstandings in Repayment,# New Disbursements,$ New Disbursements,$ Unpaid Principal Balance with Co-Signer,$ Unpaid Principal Balance in Grace,$ Unpaid Principal Balance in Deferment,$ Unpaid Principal Balance in Forbearance,$ Gross Contractual Charge-offs,$ Bankruptcy Charge-offs,$ Recoveries,$ Net Charge-offs,Adjustment Factor,WAL,Security,# New Accounts,$ New Accounts,$ Commitments,$ Modifications,Geography,LTV Ratio,$ New Commitments,Original LTV,# New accounts,$ New accounts,$ Gross contractual charge-offs,$ Bankruptcy charge-offs,$ Net charge-offs,$ Adjustment factor,$ Foreclosure,$ New foreclosure,$ Other Real Estate Owned (OREO),$ New OREO,Weighted Average Life of Loans,LTV,Delinquency,$ Commitment,$ Commitment Increases,$ Commitment Decreases,$ Adjustment Factor,$ New Foreclosure,$ Commitment (HELOC only),$ New commitments (HELOC only),$ Commitment increases (HELOC only),$ Commitment decreases (HELOC only),Adjustment factor to reconcile $ gross contractual charge-offs to $ net charge-offs,$ Receivables,$ Unpaid principal balance,$ New commitments,# Accounts charged-off,Adjustment factor,$ O/S for 30+ DPD in last 24 months,# Accounts 30+ DPD in last 24 months
Bank_68,606762,2025-02,Student,102010204,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - <=660,02 - 30-59 DPD,04 - Not available,6721.0,293.55,158.0,8.16,393.0,82.51,67.02,82.81,45.5,77.81,3.58,0.26,0.8,3.04,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_69,923709,2025-02,Student,102010301,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - <=660,03 - 60-89 DPD,01 - Undergraduate - 4 year,7486.0,314.82,265.0,210.76,609.0,49.84,70.84,21.86,48.46,60.87,3.88,1.43,0.67,4.64,0.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_70,243753,2025-02,Student,102010302,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - <=660,03 - 60-89 DPD,02 - Graduate / Professional,7153.0,251.98,58.0,45.43,785.0,179.83,68.56,58.51,91.68,28.41,2.07,0.33,0.98,1.42,0.63,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_71,557007,2025-02,Student,102010303,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - <=660,03 - 60-89 DPD,"03 - Other (e.g. community college, trade school, etc.)",7860.0,446.38,53.0,130.21,463.0,122.81,113.98,17.83,87.03,85.47,1.42,0.39,1.22,0.59,-0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_72,567125,2025-02,Student,102010304,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - <=660,03 - 60-89 DPD,04 - Not available,2929.0,163.82,437.0,102.63,116.0,43.25,134.39,14.59,58.57,17.92,2.05,1.8,0.91,2.94,0.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_73,348797,2025-02,Student,102010401,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - <=660,04 - 90-119 DPD,01 - Undergraduate - 4 year,2976.0,419.75,173.0,29.25,947.0,197.03,55.95,18.78,92.5,56.98,2.31,0.37,0.39,2.29,0.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_74,462199,2025-02,Student,102010402,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - <=660,04 - 90-119 DPD,02 - Graduate / Professional,5776.0,330.88,351.0,47.03,286.0,90.62,102.34,96.6,34.46,39.17,4.1,1.31,1.14,4.27,-0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_75,732600,2025-02,Student,102010403,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - <=660,04 - 90-119 DPD,"03 - Other (e.g. community college, trade school, etc.)",6033.0,464.03,226.0,290.63,665.0,11.45,94.62,15.18,39.26,70.75,1.12,1.88,1.17,1.83,0.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_76,770588,2025-02,Student,102010404,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - <=660,04 - 90-119 DPD,04 - Not available,8401.0,109.33,247.0,51.56,997.0,150.05,134.09,42.49,56.94,7.27,0.8,0.99,0.72,1.07,0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_77,390848,2025-02,Student,102010501,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - <=660,05 - 120+ DPD,01 - Undergraduate - 4 year,9748.0,74.24,361.0,174.86,783.0,45.74,192.93,32.68,6.08,14.62,2.0,0.61,0.54,2.07,0.54,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_78,599474,2025-02,Student,102010502,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - <=660,05 - 120+ DPD,02 - Graduate / Professional,9660.0,160.38,444.0,162.61,395.0,189.89,61.12,56.1,89.26,39.12,2.3,0.83,0.67,2.46,0.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_79,741068,2025-02,Student,102010503,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - <=660,05 - 120+ DPD,"03 - Other (e.g. community college, trade school, etc.)",9590.0,107.5,430.0,227.06,17.0,189.05,74.23,81.27,83.91,26.97,2.2,1.79,1.41,2.58,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_80,774403,2025-02,Student,102010504,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - <=660,05 - 120+ DPD,04 - Not available,1271.0,378.89,56.0,213.51,15.0,100.85,87.51,44.42,26.45,94.93,1.84,0.79,0.9,1.73,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_81,506618,2025-02,Student,102020101,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - >660,01 - Current & 1-29 DPD,01 - Undergraduate - 4 year,7653.0,382.97,230.0,243.56,471.0,114.73,169.45,49.91,80.76,50.45,2.15,1.34,1.09,2.4,-0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_82,412313,2025-02,Student,102020102,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - >660,01 - Current & 1-29 DPD,02 - Graduate / Professional,5591.0,121.82,398.0,189.02,589.0,156.26,103.14,22.14,80.12,15.24,0.92,0.14,0.36,0.7,-0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_83,972156,2025-02,Student,102020103,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - >660,01 - Current & 1-29 DPD,"03 - Other (e.g. community college, trade school, etc.)",7643.0,431.64,334.0,191.09,499.0,184.31,61.51,71.67,78.75,20.52,2.75,1.47,1.32,2.9,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_84,134404,2025-02,Student,102020104,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - >660,01 - Current & 1-29 DPD,04 - Not available,8879.0,302.41,343.0,253.41,532.0,38.37,83.18,20.86,5.9,67.61,2.55,0.76,0.29,3.02,0.67,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_85,750434,2025-02,Student,102020201,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - >660,02 - 30-59 DPD,01 - Undergraduate - 4 year,6886.0,190.56,431.0,40.32,814.0,23.08,24.08,21.36,53.48,13.99,3.38,1.36,0.79,3.95,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_86,680548,2025-02,Student,102020202,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - >660,02 - 30-59 DPD,02 - Graduate / Professional,8987.0,474.11,303.0,286.8,569.0,37.69,148.56,30.01,70.7,75.29,3.9,1.98,1.33,4.55,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_87,230736,2025-02,Student,102020203,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - >660,02 - 30-59 DPD,"03 - Other (e.g. community college, trade school, etc.)",2292.0,157.75,488.0,27.85,508.0,100.47,86.58,19.34,54.43,6.44,4.12,0.81,1.23,3.7,0.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_88,210534,2025-02,Student,102020204,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - >660,02 - 30-59 DPD,04 - Not available,9603.0,205.86,188.0,239.08,963.0,51.9,124.81,31.25,6.76,19.3,2.0,1.24,0.16,3.08,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_89,207973,2025-02,Student,102020301,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - >660,03 - 60-89 DPD,01 - Undergraduate - 4 year,7304.0,398.73,243.0,49.96,809.0,52.35,49.15,65.93,37.29,50.26,1.81,1.61,1.49,1.93,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_90,560323,2025-02,Student,102020302,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - >660,03 - 60-89 DPD,02 - Graduate / Professional,6944.0,449.72,176.0,263.63,951.0,107.18,162.83,91.81,8.31,15.04,3.52,0.45,0.32,3.65,-0.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_91,608713,2025-02,Student,102020303,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - >660,03 - 60-89 DPD,"03 - Other (e.g. community college, trade school, etc.)",6840.0,127.12,251.0,44.43,868.0,191.1,124.15,87.38,89.73,46.51,0.62,1.82,0.31,2.13,0.2,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_92,107469,2025-02,Student,102020304,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - >660,03 - 60-89 DPD,04 - Not available,4869.0,74.77,82.0,203.58,786.0,63.43,80.58,48.27,19.83,77.27,4.85,0.97,1.01,4.81,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_93,274739,2025-02,Student,102020401,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - >660,04 - 90-119 DPD,01 - Undergraduate - 4 year,1617.0,368.0,470.0,151.96,259.0,169.83,124.48,59.67,34.97,21.98,4.23,0.18,0.95,3.46,0.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_94,142251,2025-02,Student,102020402,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - >660,04 - 90-119 DPD,02 - Graduate / Professional,1951.0,159.17,211.0,116.52,24.0,36.97,78.45,81.61,75.15,6.67,0.92,0.62,0.24,1.3,0.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_95,626617,2025-02,Student,102020403,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - >660,04 - 90-119 DPD,"03 - Other (e.g. community college, trade school, etc.)",3965.0,136.22,456.0,48.21,365.0,91.56,157.32,85.25,55.67,79.06,0.55,1.35,0.36,1.54,0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_96,361826,2025-02,Student,102020404,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - >660,04 - 90-119 DPD,04 - Not available,5188.0,408.04,358.0,212.95,16.0,158.39,111.38,16.17,81.07,27.16,2.0,0.15,0.68,1.47,0.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_97,293313,2025-02,Student,102020501,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - >660,05 - 120+ DPD,01 - Undergraduate - 4 year,4702.0,300.22,264.0,139.72,974.0,148.7,153.64,74.47,15.18,19.97,2.62,1.02,0.15,3.49,0.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_98,845699,2025-02,Student,102020502,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - >660,05 - 120+ DPD,02 - Graduate / Professional,6611.0,264.29,171.0,18.58,728.0,188.68,17.91,55.49,29.81,93.22,3.49,1.47,0.15,4.81,0.09,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_99,969528,2025-02,Student,102020503,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - >660,05 - 120+ DPD,"03 - Other (e.g. community college, trade school, etc.)",4581.0,307.54,118.0,14.93,890.0,103.55,81.91,60.77,64.5,40.49,2.86,0.52,0.33,3.05,0.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_100,365641,2025-02,Student,102020504,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,XX - >660,05 - 120+ DPD,04 - Not available,5184.0,493.16,282.0,256.56,893.0,25.08,65.31,84.6,52.96,49.36,2.16,1.94,0.54,3.56,0.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_101,682394,2025-02,Student,102030101,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,,01 - Current & 1-29 DPD,01 - Undergraduate - 4 year,2596.0,365.78,107.0,76.92,725.0,160.74,143.98,62.6,30.12,9.04,4.52,0.82,0.14,5.2,0.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_102,915898,2025-02,Student,102030102,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,,01 - Current & 1-29 DPD,02 - Graduate / Professional,2937.0,239.11,382.0,19.31,584.0,96.67,17.42,40.0,90.32,11.25,1.91,1.49,1.1,2.3,0.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_103,995421,2025-02,Student,102030103,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,,01 - Current & 1-29 DPD,"03 - Other (e.g. community college, trade school, etc.)",2702.0,195.47,474.0,119.39,234.0,89.72,139.14,57.89,65.61,79.65,3.62,1.39,0.58,4.43,0.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_104,860520,2025-02,Student,102030104,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,,01 - Current & 1-29 DPD,04 - Not available,6174.0,183.51,229.0,227.04,296.0,156.81,172.09,41.6,29.99,8.89,0.73,1.19,0.96,0.96,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_105,733621,2025-02,Student,102030201,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,,02 - 30-59 DPD,01 - Undergraduate - 4 year,6736.0,370.93,130.0,275.12,276.0,184.12,125.4,55.95,87.84,78.8,1.02,1.28,0.48,1.82,-0.32,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_106,234207,2025-02,Student,102030202,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,,02 - 30-59 DPD,02 - Graduate / Professional,4003.0,58.02,105.0,249.4,169.0,19.62,180.09,69.58,18.22,85.33,4.32,1.7,1.01,5.01,-0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_107,677278,2025-02,Student,102030203,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,,02 - 30-59 DPD,"03 - Other (e.g. community college, trade school, etc.)",8924.0,166.46,386.0,64.98,474.0,119.72,193.14,25.01,43.13,54.24,3.18,0.56,0.52,3.22,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_108,602498,2025-02,Student,102030204,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,,02 - 30-59 DPD,04 - Not available,5966.0,496.12,107.0,279.7,483.0,168.65,112.42,59.72,58.63,93.81,2.08,1.72,0.87,2.93,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_109,354649,2025-02,Student,102030301,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,,03 - 60-89 DPD,01 - Undergraduate - 4 year,1711.0,203.42,477.0,137.34,128.0,83.45,54.12,88.91,34.84,12.57,3.8,0.39,0.44,3.75,0.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_110,513479,2025-02,Student,102030302,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,,03 - 60-89 DPD,02 - Graduate / Professional,7240.0,53.22,101.0,38.97,462.0,51.48,120.26,68.4,15.73,39.01,4.24,1.26,0.54,4.96,0.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_111,984224,2025-02,Student,102030303,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,,03 - 60-89 DPD,"03 - Other (e.g. community college, trade school, etc.)",4766.0,58.43,53.0,225.68,630.0,163.74,83.77,49.55,53.92,43.21,2.82,1.23,1.11,2.94,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_112,362228,2025-02,Student,102030304,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,,03 - 60-89 DPD,04 - Not available,1125.0,439.44,271.0,161.92,34.0,146.95,82.98,41.45,57.16,82.64,2.92,1.62,1.02,3.52,0.7,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_113,840317,2025-02,Student,102030401,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,,04 - 90-119 DPD,01 - Undergraduate - 4 year,8096.0,227.99,344.0,187.67,482.0,129.9,47.33,53.6,98.78,65.68,4.22,0.99,1.22,3.99,0.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_114,741194,2025-02,Student,102030402,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,,04 - 90-119 DPD,02 - Graduate / Professional,6732.0,87.05,140.0,89.88,556.0,121.39,94.44,81.44,95.43,65.5,1.02,1.89,1.41,1.5,-0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_115,430083,2025-02,Student,102030403,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,,04 - 90-119 DPD,"03 - Other (e.g. community college, trade school, etc.)",9426.0,450.45,349.0,65.11,365.0,149.47,149.21,96.15,23.05,30.88,4.44,1.45,0.71,5.18,-0.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_116,487009,2025-02,Student,102030404,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,,04 - 90-119 DPD,04 - Not available,5532.0,134.49,445.0,154.58,258.0,109.65,79.16,81.37,80.63,59.82,4.5,0.96,0.5,4.96,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_117,508447,2025-02,Student,102030501,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,,05 - 120+ DPD,01 - Undergraduate - 4 year,6931.0,101.27,230.0,133.15,119.0,120.04,192.98,83.53,61.71,39.69,1.13,1.67,1.35,1.45,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_118,978744,2025-02,Student,102030502,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,,05 - 120+ DPD,02 - Graduate / Professional,4517.0,440.44,176.0,216.89,670.0,142.26,130.6,23.18,98.54,74.82,2.91,0.65,0.38,3.18,0.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_119,272401,2025-02,Student,102030503,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,,05 - 120+ DPD,"03 - Other (e.g. community college, trade school, etc.)",9333.0,379.86,335.0,235.46,503.0,151.25,112.79,13.2,80.77,64.75,1.77,0.1,0.42,1.45,-0.93,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_120,145903,2025-02,Student,102030504,01 - Managed - Gov Guaranteed,02 - 5 years <= Age < 6 years,,05 - 120+ DPD,04 - Not available,3681.0,271.9,255.0,81.93,470.0,112.37,189.95,24.34,84.96,98.28,4.45,0.66,0.59,4.52,-0.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_121,233614,2025-02,Student,103010101,01 - Managed - Gov Guaranteed,03 - 4 years <= Age < 5 years,XX - <=660,01 - Current & 1-29 DPD,01 - Undergraduate - 4 year,2943.0,197.06,163.0,258.06,813.0,143.86,37.36,59.4,11.14,30.67,4.79,1.15,1.45,4.49,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_122,295025,2025-02,Student,103010102,01 - Managed - Gov Guaranteed,03 - 4 years <= Age < 5 years,XX - <=660,01 - Current & 1-29 DPD,02 - Graduate / Professional,7287.0,111.22,430.0,106.47,956.0,132.61,102.0,65.75,37.06,83.44,2.87,1.81,0.26,4.42,0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_123,194001,2025-02,Student,103010103,01 - Managed - Gov Guaranteed,03 - 4 years <= Age < 5 years,XX - <=660,01 - Current & 1-29 DPD,"03 - Other (e.g. community college, trade school, etc.)",5449.0,178.92,273.0,139.08,531.0,61.26,115.93,28.23,17.88,93.34,1.64,1.95,1.2,2.39,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_124,699720,2025-02,Student,103010104,01 - Managed - Gov Guaranteed,03 - 4 years <= Age < 5 years,XX - <=660,01 - Current & 1-29 DPD,04 - Not available,9413.0,188.87,394.0,258.26,919.0,166.54,75.97,29.45,37.86,50.67,1.22,1.25,0.14,2.33,0.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_125,988009,2025-02,Student,103010201,01 - Managed - Gov Guaranteed,03 - 4 years <= Age < 5 years,XX - <=660,02 - 30-59 DPD,01 - Undergraduate - 4 year,5953.0,206.65,253.0,37.86,279.0,5.11,21.64,38.03,16.48,45.19,4.82,2.0,1.4,5.42,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_126,875539,2025-02,Student,103010202,01 - Managed - Gov Guaranteed,03 - 4 years <= Age < 5 years,XX - <=660,02 - 30-59 DPD,02 - Graduate / Professional,5625.0,109.12,166.0,214.47,871.0,29.84,147.09,78.66,86.88,84.7,1.37,0.53,0.39,1.51,0.05,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_127,895197,2025-02,Student,103010203,01 - Managed - Gov Guaranteed,03 - 4 years <= Age < 5 years,XX - <=660,02 - 30-59 DPD,"03 - Other (e.g. community college, trade school, etc.)",3670.0,286.28,243.0,284.25,785.0,59.24,51.02,32.67,23.01,16.96,0.5,1.69,1.03,1.16,0.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_128,395941,2025-02,Student,103010204,01 - Managed - Gov Guaranteed,03 - 4 years <= Age < 5 years,XX - <=660,02 - 30-59 DPD,04 - Not available,1832.0,269.33,208.0,257.65,241.0,30.66,173.4,69.3,9.95,86.95,4.97,1.11,0.1,5.98,0.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_129,563387,2025-02,Student,103010301,01 - Managed - Gov Guaranteed,03 - 4 years <= Age < 5 years,XX - <=660,03 - 60-89 DPD,01 - Undergraduate - 4 year,7268.0,318.02,71.0,123.66,239.0,129.66,53.36,63.54,31.27,75.89,2.68,1.92,0.7,3.9,0.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_130,554101,2025-02,Student,103010302,01 - Managed - Gov Guaranteed,03 - 4 years <= Age < 5 years,XX - <=660,03 - 60-89 DPD,02 - Graduate / Professional,3994.0,327.75,202.0,93.22,526.0,171.39,198.77,30.49,47.97,20.9,1.89,0.85,1.36,1.38,0.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_131,577604,2025-02,Student,103010303,01 - Managed - Gov Guaranteed,03 - 4 years <= Age < 5 years,XX - <=660,03 - 60-89 DPD,"03 - Other (e.g. community college, trade school, etc.)",6434.0,309.64,479.0,60.78,976.0,157.19,30.02,19.89,21.07,12.56,0.53,1.41,1.02,0.92,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_132,588777,2025-02,Student,103010304,01 - Managed - Gov Guaranteed,03 - 4 years <= Age < 5 years,XX - <=660,03 - 60-89 DPD,04 - Not available,6825.0,384.11,117.0,284.64,994.0,105.16,91.96,96.46,81.75,35.44,4.8,0.56,0.29,5.07,0.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_133,178088,2025-02,Student,103010401,01 - Managed - Gov Guaranteed,03 - 4 years <= Age < 5 years,XX - <=660,04 - 90-119 DPD,01 - Undergraduate - 4 year,9625.0,276.59,105.0,157.16,65.0,175.89,52.21,38.13,22.98,50.96,4.9,0.41,0.6,4.71,-0.69,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_134,184713,2025-02,Student,103010402,01 - Managed - Gov Guaranteed,03 - 4 years <= Age < 5 years,XX - <=660,04 - 90-119 DPD,02 - Graduate / Professional,8599.0,255.85,105.0,28.27,695.0,31.59,162.68,10.45,86.03,78.15,0.52,0.85,1.43,-0.06,-0.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_135,145050,2025-02,Student,103010403,01 - Managed - Gov Guaranteed,03 - 4 years <= Age < 5 years,XX - <=660,04 - 90-119 DPD,"03 - Other (e.g. community college, trade school, etc.)",4868.0,321.55,306.0,104.65,540.0,142.97,62.38,32.6,24.35,16.88,4.63,0.74,0.16,5.21,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_136,377229,2025-02,Student,103010404,01 - Managed - Gov Guaranteed,03 - 4 years <= Age < 5 years,XX - <=660,04 - 90-119 DPD,04 - Not available,5927.0,472.92,174.0,262.72,780.0,33.31,111.71,62.18,36.13,28.44,3.23,1.38,1.24,3.37,0.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
